timestamp,branch,power_watts,energy_joules,interval_seconds
1779776651905,org.springframework.samples.petclinic.owner.PetController.findOwner,0.056095996,0.056202275,1.001894600
1779776651905,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.056095996,0.056202275,1.001894600
1779776651905,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.112191992,0.112404551,1.001894600
1779776651905,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.448767967,0.449618203,1.001894600
1779776655502,org.springframework.samples.petclinic.owner.VisitController.processNewVisitForm,0.284747221,0.286028242,1.004498800
1779776655502,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.462714234,0.464795893,1.004498800
1779776657693,org.springframework.samples.petclinic.owner.OwnerController.processFindForm;org.springframework.samples.petclinic.owner.OwnerController.findPaginatedForOwnersLastName,2.139098310,2.163947574,1.011616700
1779776658778,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.018138959,0.018277995,1.007665000
1779776658778,org.springframework.samples.petclinic.owner.PetController.findOwner,0.072555838,0.073111978,1.007665000
1779776658778,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.489751906,0.493505854,1.007665000
1779776659876,org.springframework.samples.petclinic.owner.OwnerController.findOwner,0.103893539,0.104371168,1.004597300
1779776659876,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.623361231,0.626227010,1.004597300
1779776662072,org.springframework.samples.petclinic.owner.PetController.findOwner,0.140884192,0.144458593,1.025371200
1779776662072,org.springframework.samples.petclinic.owner.PetTypeFormatter.parse;org.springframework.samples.petclinic.owner.PetTypeFormatter.parse,0.462905202,0.474649662,1.025371200
1779776662072,org.springframework.samples.petclinic.owner.PetController.initOwnerBinder,0.040252626,0.041273884,1.025371200
1779776663354,org.springframework.samples.petclinic.owner.OwnerController.setAllowedFields,0.036112784,0.036389824,1.007671500
1779776663354,org.springframework.samples.petclinic.owner.OwnerController.showOwner,0.409278222,0.412418000,1.007671500
1779776666901,org.springframework.samples.petclinic.owner.VisitController.loadPetWithVisit,0.011840469,0.011919750,1.006695800
